product_id,sku,name,brand,variant,category,origin,weight_kg,price_eur,in_stock,rating,num_reviews,is_food,calories_per_100g,protein_g_per_100g,sugar_g_per_100g,fat_g_per_100g,carbs_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g
7038,SKU-007038,VerdantVale Plain Yogurt Economy,VerdantVale,Economy,Dairy & Eggs,USA,1.07,14.34,Yes,3.9,4252,Yes,374.1,18.3,4.7,31.9,3.0,0.7,625.0
7039,SKU-007039,TenderCare Baby Wipes (Sensitive) Family Pack,TenderCare,Family Pack,Baby & Toddler,Italy,1.31,5.59,Yes,3.9,3530,No,,,,,,,
7040,SKU-007040,CreamyFarm Camembert Spicy,CreamyFarm,Spicy,Dairy & Eggs,Canada,1.27,3.93,Yes,3.7,3712,Yes,162.4,20.3,3.2,11.3,1.9,0.6,961.0
7041,SKU-007041,ClearSpring Protein Shake Original,ClearSpring,Original,Beverages,India,1.01,3.36,Yes,3.5,596,Yes,32.6,1.7,8.8,1.1,1.8,1.4,298.0
7042,SKU-007042,PantryPro Oregano Economy,PantryPro,Economy,Pantry & Dry Goods,Netherlands,4.35,36.33,No,2.9,188,Yes,100.5,24.6,10.5,98.4,4.1,1.5,955.0
7043,SKU-007043,GoldenEgg Cheddar Cheese Economy,GoldenEgg,Economy,Dairy & Eggs,Japan,1.77,28.69,Yes,3.4,39,Yes,325.6,11.7,2.9,27.4,4.9,1.9,138.0
7044,SKU-007044,PrimeCut Shrimp Low Fat,PrimeCut,Low Fat,Meat & Seafood,Brazil,0.36,6.04,Yes,4.8,3480,Yes,223.4,23.1,0.1,8.2,7.9,4.6,279.0
7045,SKU-007045,CleanSweep Window Cleaner Deluxe,CleanSweep,Deluxe,Household & Cleaning,India,2.14,11.28,Yes,4.3,1953,No,,,,,,,
7046,SKU-007046,VerdantVale Almond Milk Organic,VerdantVale,Organic,Dairy & Eggs,Peru,1.74,18.45,No,3.7,2007,Yes,106.8,23.5,0.5,9.3,1.3,0.2,812.0
7047,SKU-007047,SunHarvest Kiwi Premium,SunHarvest,Premium,Fruits & Vegetables,Poland,0.21,0.15,Yes,4.9,4909,Yes,58.0,1.1,10.0,0.2,7.4,0.4,310.0
7048,SKU-007048,BabyBliss Baby Formula Organic,BabyBliss,Organic,Baby & Toddler,New Zealand,1.59,13.32,No,4.4,3344,No,,,,,,,
7049,SKU-007049,QuickFreeze Frozen Fish Fingers Original,QuickFreeze,Original,Frozen Foods,Thailand,1.34,12.08,Yes,4.8,831,Yes,125.0,10.7,16.6,13.4,3.3,3.2,904.0
7050,SKU-007050,OrganicGrove Lemon Family Pack,OrganicGrove,Family Pack,Fruits & Vegetables,Spain,2.36,3.21,Yes,2.7,2659,Yes,34.9,3.6,4.9,0.5,1.2,0.7,683.0
7051,SKU-007051,FrostBite Ice Cream (Strawberry) Multipack,FrostBite,Multipack,Frozen Foods,Thailand,0.78,2.69,Yes,2.5,2704,Yes,261.5,2.6,18.2,16.5,24.7,6.7,714.0
7052,SKU-007052,TreatStreet Tortilla Chips Gluten Free,TreatStreet,Gluten Free,Snacks & Confectionery,Japan,0.67,2.87,No,3.0,2436,Yes,427.2,19.4,46.1,43.2,2.3,0.6,525.0
7053,SKU-007053,GentleStart Baby Monitor Wipes Gluten Free,GentleStart,Gluten Free,Baby & Toddler,Peru,2.12,35.91,No,3.6,2652,No,,,,,,,
7054,SKU-007054,EcoClean Mop Mini,EcoClean,Mini,Household & Cleaning,Poland,0.66,12.38,Yes,4.8,2759,No,,,,,,,
7055,SKU-007055,CreamyFarm Mozzarella Gluten Free,CreamyFarm,Gluten Free,Dairy & Eggs,USA,1.18,18.05,Yes,4.9,59,Yes,393.3,18.9,0.8,17.8,35.9,4.5,272.0
7056,SKU-007056,HappyPaws Bird Seed Classic,HappyPaws,Classic,Pet Supplies,Australia,5.22,39.61,Yes,4.9,1702,No,,,,,,,
7057,SKU-007057,GentleStart Baby Snack Puffs Sugar Free,GentleStart,Sugar Free,Baby & Toddler,Brazil,0.52,14.75,Yes,3.7,414,No,,,,,,,
7058,SKU-007058,GreenLeaf Papaya Premium,GreenLeaf,Premium,Fruits & Vegetables,Poland,3.98,2.62,Yes,4.7,3256,Yes,88.2,1.3,7.6,0.4,11.6,6.5,103.0
7059,SKU-007059,CrunchTime Tortilla Chips Multipack,CrunchTime,Multipack,Snacks & Confectionery,Netherlands,0.1,1.21,Yes,4.7,1862,Yes,536.8,3.1,63.4,46.1,5.7,4.6,1133.0
7060,SKU-007060,PantryPro Fusilli Sugar Free,PantryPro,Sugar Free,Pantry & Dry Goods,Brazil,3.52,18.51,Yes,3.0,677,Yes,457.2,1.6,34.6,59.4,0.8,0.8,1135.0
7061,SKU-007061,PantryPro Thyme Value Pack,PantryPro,Value Pack,Pantry & Dry Goods,India,1.47,23.16,Yes,3.6,2428,Yes,643.6,4.7,31.6,59.9,9.8,7.5,691.0
7062,SKU-007062,BabyBliss Sippy Cup Gluten Free,BabyBliss,Gluten Free,Baby & Toddler,Brazil,1.19,9.2,No,4.9,3465,No,,,,,,,
7063,SKU-007063,NaturePick Pineapple High Protein,NaturePick,High Protein,Fruits & Vegetables,South Africa,1.24,7.06,Yes,4.4,3702,Yes,25.2,3.2,3.0,0.2,1.2,0.4,145.0
7064,SKU-007064,CreamyFarm Provolone Premium,CreamyFarm,Premium,Dairy & Eggs,Germany,0.38,2.23,Yes,3.0,3235,Yes,217.9,11.1,0.3,22.0,1.2,0.1,182.0
7065,SKU-007065,CleanSweep Storage Containers Reduced Sugar,CleanSweep,Reduced Sugar,Household & Cleaning,New Zealand,2.61,13.95,Yes,4.6,1479,No,,,,,,,
7066,SKU-007066,PantryPro Coconut Oil Natural,PantryPro,Natural,Pantry & Dry Goods,India,3.37,61.56,No,3.6,4503,Yes,743.2,14.9,61.0,56.8,30.7,6.0,488.0
7067,SKU-007067,DeskMate Tape Deluxe,DeskMate,Deluxe,Stationery & Office,Canada,0.96,24.55,Yes,3.5,3804,No,,,,,,,
7068,SKU-007068,GlobalTable Nutmeg Reduced Sugar,GlobalTable,Reduced Sugar,Pantry & Dry Goods,New Zealand,2.87,65.47,Yes,4.2,4280,Yes,496.0,6.7,64.2,42.4,6.5,2.0,272.0
7069,SKU-007069,CleanSweep Baking Parchment Premium,CleanSweep,Premium,Household & Cleaning,Thailand,4.62,14.77,Yes,3.2,3381,No,,,,,,,
7070,SKU-007070,PureTouch Moisturizer Family Pack,PureTouch,Family Pack,Personal Care & Beauty,India,0.79,25.1,Yes,4.0,3531,No,,,,,,,
7071,SKU-007071,GentleStart Pacifier Classic,GentleStart,Classic,Baby & Toddler,Brazil,1.18,13.98,Yes,3.8,3765,No,,,,,,,
7072,SKU-007072,ChillFoods Frozen Edamame Mini,ChillFoods,Mini,Frozen Foods,Netherlands,1.97,13.04,Yes,2.7,1834,Yes,200.1,4.7,16.0,11.6,3.4,2.5,129.0
7073,SKU-007073,OfficeElite Ruler Extra Large,OfficeElite,Extra Large,Stationery & Office,South Africa,0.26,21.72,No,2.8,398,No,,,,,,,
7074,SKU-007074,GlobalTable Baking Soda Classic,GlobalTable,Classic,Pantry & Dry Goods,Netherlands,1.3,24.11,Yes,4.1,3894,Yes,892.8,18.7,42.0,13.6,87.5,1.8,269.0
7075,SKU-007075,TreatStreet Pistachios Mini,TreatStreet,Mini,Snacks & Confectionery,Mexico,0.64,15.35,Yes,3.0,1312,Yes,578.1,12.3,37.4,26.6,1.4,0.7,4.0
7076,SKU-007076,GoldenEgg Brie High Protein,GoldenEgg,High Protein,Dairy & Eggs,Italy,1.98,32.72,Yes,3.5,3473,Yes,107.4,22.3,3.4,22.2,1.6,1.6,1017.0
7077,SKU-007077,IceCraft Frozen Peas Sugar Free,IceCraft,Sugar Free,Frozen Foods,Netherlands,2.35,28.22,Yes,4.4,487,Yes,226.9,7.3,15.6,14.1,5.8,2.4,356.0
7078,SKU-007078,HomePure Dryer Sheets Premium,HomePure,Premium,Household & Cleaning,Netherlands,2.9,18.2,Yes,2.9,321,No,,,,,,,
7079,SKU-007079,ScribblePro Index Cards Extra Large,ScribblePro,Extra Large,Stationery & Office,Netherlands,0.07,13.89,Yes,2.8,2091,No,,,,,,,
7080,SKU-007080,LittleOnes Baby Puree (Pear) Family Pack,LittleOnes,Family Pack,Baby & Toddler,UK,1.67,35.99,Yes,4.7,2430,No,,,,,,,
7081,SKU-007081,SparkleKing Dryer Sheets Extra Large,SparkleKing,Extra Large,Household & Cleaning,Canada,0.78,7.48,Yes,4.3,40,No,,,,,,,
7082,SKU-007082,ElectroBase D Batteries Original,ElectroBase,Original,Electronics & Batteries,Brazil,0.86,38.84,Yes,4.5,1808,No,,,,,,,
7083,SKU-007083,CrunchTime Digestive Biscuits Premium,CrunchTime,Premium,Snacks & Confectionery,Mexico,0.27,6.93,Yes,4.2,4227,Yes,348.0,7.1,34.5,17.7,15.0,4.3,962.0
7084,SKU-007084,FarmGate Duck Breast High Protein,FarmGate,High Protein,Meat & Seafood,Netherlands,1.06,25.3,Yes,2.8,3778,Yes,252.9,24.6,0.4,5.2,11.8,5.3,892.0
7085,SKU-007085,GlobalTable Apple Cider Vinegar Organic,GlobalTable,Organic,Pantry & Dry Goods,Australia,1.56,33.15,Yes,3.2,2160,Yes,162.0,2.4,67.2,16.6,0.4,0.3,7.0
7086,SKU-007086,OrganicGrove Broccoli Original,OrganicGrove,Original,Fruits & Vegetables,Spain,4.67,14.72,Yes,4.3,4612,Yes,59.8,3.4,6.6,0.6,6.4,3.7,612.0
7087,SKU-007087,NaturalPantry Mustard Family Pack,NaturalPantry,Family Pack,Pantry & Dry Goods,France,3.47,86.62,No,4.4,4579,Yes,203.0,12.2,15.3,72.7,4.8,2.6,1066.0
7088,SKU-007088,FreshHome Floor Cleaner Spicy,FreshHome,Spicy,Household & Cleaning,France,0.59,9.79,Yes,4.0,290,No,,,,,,,
7089,SKU-007089,TreatStreet Chocolate Bar Economy,TreatStreet,Economy,Snacks & Confectionery,Poland,0.52,4.03,Yes,3.2,4697,Yes,531.0,11.0,24.1,22.1,45.5,0.4,243.0
7090,SKU-007090,PureSip Sparkling Water Natural,PureSip,Natural,Beverages,USA,1.77,1.76,Yes,4.6,2335,Yes,65.0,0.1,3.4,1.6,10.4,3.5,671.0
7091,SKU-007091,FrozenFresh Ice Cream (Strawberry) Deluxe,FrozenFresh,Deluxe,Frozen Foods,UK,1.6,4.99,Yes,3.9,4264,Yes,114.6,3.7,14.6,13.7,0.5,0.1,544.0
7092,SKU-007092,TailWag Hamster Food Deluxe,TailWag,Deluxe,Pet Supplies,Germany,2.61,3.55,Yes,4.7,1185,No,,,,,,,
7093,SKU-007093,FlowDrink Apple Juice Extra Large,FlowDrink,Extra Large,Beverages,Mexico,1.74,10.32,Yes,3.4,1738,Yes,20.2,3.3,11.7,1.1,1.5,1.0,533.0
7094,SKU-007094,PantryPro Oats Multipack,PantryPro,Multipack,Pantry & Dry Goods,Canada,2.79,51.21,No,2.7,1782,Yes,301.0,12.7,16.5,16.8,2.5,0.7,249.0
7095,SKU-007095,BrewMasters Sparkling Lemonade Gluten Free,BrewMasters,Gluten Free,Beverages,Mexico,0.4,2.49,Yes,3.9,1235,Yes,34.4,4.4,6.6,1.1,1.2,1.1,1193.0
7096,SKU-007096,DeskMate Folder Premium,DeskMate,Premium,Stationery & Office,Germany,0.13,20.03,Yes,3.9,1188,No,,,,,,,
7097,SKU-007097,GentleStart Baby Wipes (Sensitive) High Protein,GentleStart,High Protein,Baby & Toddler,UK,0.65,7.58,Yes,4.0,1204,No,,,,,,,
7098,SKU-007098,HealthPlus Eye Drops Original,HealthPlus,Original,Health & Pharmacy,Brazil,0.74,9.73,Yes,3.8,15,No,,,,,,,
7099,SKU-007099,PharmaPlus Blood Pressure Monitor Spicy,PharmaPlus,Spicy,Health & Pharmacy,South Africa,0.2,17.65,Yes,4.5,3364,No,,,,,,,
7100,SKU-007100,KitchenEssentials Balsamic Vinegar Family Pack,KitchenEssentials,Family Pack,Pantry & Dry Goods,Australia,0.4,3.52,Yes,4.0,461,Yes,306.2,0.0,66.7,45.0,2.4,1.6,980.0
7101,SKU-007101,GreenLeaf Mushroom Value Pack,GreenLeaf,Value Pack,Fruits & Vegetables,Italy,1.77,3.19,Yes,3.9,52,Yes,23.9,3.3,12.2,0.9,0.4,0.3,53.0
7102,SKU-007102,PaperCraft Envelope Extra Large,PaperCraft,Extra Large,Stationery & Office,Canada,1.98,16.68,Yes,3.3,2372,No,,,,,,,
7103,SKU-007103,QuickFreeze Ice Cream (Chocolate) Deluxe,QuickFreeze,Deluxe,Frozen Foods,South Africa,0.37,2.79,Yes,4.5,3257,Yes,357.9,3.8,1.6,14.6,48.5,5.2,248.0
7104,SKU-007104,HealthPlus Omega-3 Fish Oil Spicy,HealthPlus,Spicy,Health & Pharmacy,Poland,0.27,50.89,Yes,4.3,132,No,,,,,,,
7105,SKU-007105,BakeryCraft Dinner Roll Original,BakeryCraft,Original,Bakery & Bread,Spain,0.94,6.19,Yes,3.7,4251,Yes,291.1,8.0,22.1,6.9,46.4,9.4,298.0
7106,SKU-007106,GentleStart Toddler Snack Mix Sugar Free,GentleStart,Sugar Free,Baby & Toddler,Japan,1.99,32.84,Yes,3.4,4134,No,,,,,,,
7107,SKU-007107,TenderCare Diaper Rash Cream Original,TenderCare,Original,Baby & Toddler,Netherlands,1.95,20.34,Yes,3.2,4210,No,,,,,,,
7108,SKU-007108,CrunchTime Macadamia Nuts Organic,CrunchTime,Organic,Snacks & Confectionery,New Zealand,0.37,8.69,Yes,4.1,699,Yes,521.8,12.1,19.5,54.0,4.9,1.3,852.0
7109,SKU-007109,NaturalPantry Honey Premium,NaturalPantry,Premium,Pantry & Dry Goods,USA,4.36,29.54,Yes,3.2,687,Yes,326.8,10.9,14.6,18.1,2.9,2.2,643.0
7110,SKU-007110,GlobalTable Basil Deluxe,GlobalTable,Deluxe,Pantry & Dry Goods,Poland,1.88,41.92,Yes,4.5,3403,Yes,588.9,15.1,79.7,1.8,55.0,1.9,272.0
7111,SKU-007111,MunchCo Dried Apricots Sugar Free,MunchCo,Sugar Free,Snacks & Confectionery,Germany,0.82,20.96,Yes,4.3,2872,Yes,446.4,16.7,32.3,20.2,10.2,9.3,348.0
7112,SKU-007112,BrewMasters Kombucha Economy,BrewMasters,Economy,Beverages,Australia,0.38,2.2,Yes,4.7,2878,Yes,55.1,0.8,3.8,0.6,7.4,1.6,1121.0
7113,SKU-007113,GlobalTable Flour (All-purpose) Mini,GlobalTable,Mini,Pantry & Dry Goods,Canada,3.72,85.89,Yes,3.5,2095,Yes,572.5,16.2,4.6,76.9,1.5,0.6,201.0
7114,SKU-007114,PaperCraft Tape Multipack,PaperCraft,Multipack,Stationery & Office,Poland,1.81,8.25,Yes,3.9,4028,No,,,,,,,
7115,SKU-007115,GlowCare Conditioner Value Pack,GlowCare,Value Pack,Personal Care & Beauty,France,0.71,11.38,Yes,2.9,900,No,,,,,,,
7116,SKU-007116,CreamyFarm Oat Milk Sugar Free,CreamyFarm,Sugar Free,Dairy & Eggs,India,0.45,8.73,Yes,3.4,288,Yes,207.7,14.8,1.8,18.5,3.4,3.2,1117.0
7117,SKU-007117,FlowDrink Orange Juice Economy,FlowDrink,Economy,Beverages,Germany,1.22,5.57,Yes,2.6,81,Yes,13.5,0.6,4.8,0.1,0.9,0.0,854.0
7118,SKU-007118,NaturalPantry Baking Soda Low Fat,NaturalPantry,Low Fat,Pantry & Dry Goods,Greece,2.62,7.33,Yes,3.5,159,Yes,628.6,18.9,32.0,15.8,12.9,0.9,597.0
7119,SKU-007119,BabyBliss Diaper Rash Cream High Protein,BabyBliss,High Protein,Baby & Toddler,Greece,2.39,12.87,Yes,4.0,2981,No,,,,,,,
7120,SKU-007120,ChillFoods Frozen Shrimp Classic,ChillFoods,Classic,Frozen Foods,Japan,0.47,4.17,Yes,4.2,2341,Yes,324.2,13.5,5.4,5.2,20.4,6.3,97.0
7121,SKU-007121,FreshFarm Raspberry Premium,FreshFarm,Premium,Fruits & Vegetables,South Africa,0.65,0.85,Yes,3.6,175,Yes,26.3,1.2,14.4,0.1,2.1,1.4,1118.0
7122,SKU-007122,SeaSelect Venison Steak Classic,SeaSelect,Classic,Meat & Seafood,USA,0.42,8.1,No,4.3,4002,Yes,140.1,29.1,0.3,9.9,3.9,1.3,754.0
7123,SKU-007123,CleanSweep Stain Remover Sugar Free,CleanSweep,Sugar Free,Household & Cleaning,Peru,0.86,8.8,Yes,2.7,1835,No,,,,,,,
7124,SKU-007124,SparkleKing Zip-Lock Bags Natural,SparkleKing,Natural,Household & Cleaning,New Zealand,2.25,10.26,No,4.6,2028,No,,,,,,,
7125,SKU-007125,PrimeCut Tilapia Family Pack,PrimeCut,Family Pack,Meat & Seafood,UK,2.37,35.26,Yes,4.8,3434,Yes,220.3,26.0,0.0,19.4,1.0,0.2,1166.0
7126,SKU-007126,GlowCare Nail Polish Remover Natural,GlowCare,Natural,Personal Care & Beauty,Mexico,0.11,27.7,No,4.3,1739,No,,,,,,,
7127,SKU-007127,WellLife B12 Supplement Organic,WellLife,Organic,Health & Pharmacy,Spain,0.75,7.98,Yes,4.8,2608,No,,,,,,,
7128,SKU-007128,SeaSelect Haddock Sugar Free,SeaSelect,Sugar Free,Meat & Seafood,Netherlands,0.27,8.15,Yes,2.7,1130,Yes,195.6,21.4,0.3,5.1,3.2,1.6,647.0
7129,SKU-007129,RefreshCo Ginger Ale Light,RefreshCo,Light,Beverages,Mexico,0.31,0.47,Yes,4.0,920,Yes,54.1,0.3,2.7,0.1,0.5,0.4,662.0
7130,SKU-007130,HappyPaws Dog Toy Classic,HappyPaws,Classic,Pet Supplies,Peru,4.47,30.95,No,4.7,47,No,,,,,,,
7131,SKU-007131,MunchCo Chocolate Bar Mini,MunchCo,Mini,Snacks & Confectionery,New Zealand,0.44,12.98,Yes,4.4,748,Yes,552.9,18.4,17.6,8.1,82.0,1.5,818.0
7132,SKU-007132,ClearSpring Sports Drink Sugar Free,ClearSpring,Sugar Free,Beverages,USA,1.29,6.04,Yes,4.6,706,Yes,65.7,4.3,5.5,1.1,8.0,2.3,624.0
7133,SKU-007133,FurFriends Guinea Pig Food Deluxe,FurFriends,Deluxe,Pet Supplies,Peru,1.8,20.94,Yes,3.3,4590,No,,,,,,,
7134,SKU-007134,HealthPlus Melatonin Reduced Sugar,HealthPlus,Reduced Sugar,Health & Pharmacy,South Africa,0.58,24.92,Yes,4.4,4231,No,,,,,,,
7135,SKU-007135,GoldenCrust Sourdough Bread Deluxe,GoldenCrust,Deluxe,Bakery & Bread,Canada,0.52,4.35,Yes,4.3,909,Yes,231.6,5.5,24.1,3.1,15.0,8.6,300.0
7136,SKU-007136,BabyBliss Baby Powder Reduced Sugar,BabyBliss,Reduced Sugar,Baby & Toddler,UK,0.91,19.49,Yes,4.4,1110,No,,,,,,,
7137,SKU-007137,GlobalTable Flour (All-purpose) Vegan,GlobalTable,Vegan,Pantry & Dry Goods,Canada,4.48,110.47,Yes,3.9,3957,Yes,584.0,23.7,34.2,32.1,31.7,4.5,919.0
7138,SKU-007138,HomePure Laundry Detergent Vegan,HomePure,Vegan,Household & Cleaning,New Zealand,0.36,12.03,Yes,2.7,4790,No,,,,,,,
7139,SKU-007139,OrganicGrove Broccoli Mini,OrganicGrove,Mini,Fruits & Vegetables,India,3.22,15.1,No,3.3,375,Yes,65.0,1.0,11.3,0.2,9.2,5.7,465.0
7140,SKU-007140,NaturBeauty Q-Tips Vegan,NaturBeauty,Vegan,Personal Care & Beauty,Greece,0.17,14.38,Yes,2.9,1584,No,,,,,,,
7141,SKU-007141,SweetBite Cashews Deluxe,SweetBite,Deluxe,Snacks & Confectionery,New Zealand,0.7,18.96,Yes,3.5,477,Yes,403.3,6.0,14.3,10.8,47.3,9.6,191.0
7142,SKU-007142,HappyPaws Cat Treats Spicy,HappyPaws,Spicy,Pet Supplies,Mexico,7.18,17.54,Yes,4.2,2202,No,,,,,,,
7143,SKU-007143,TailWag Cat Litter Organic,TailWag,Organic,Pet Supplies,Mexico,5.47,21.68,No,3.4,3685,No,,,,,,,
7144,SKU-007144,ElectroBase USB Cable Mini,ElectroBase,Mini,Electronics & Batteries,Japan,0.9,53.96,Yes,3.6,387,No,,,,,,,
7145,SKU-007145,TreatStreet Digestive Biscuits Sugar Free,TreatStreet,Sugar Free,Snacks & Confectionery,Australia,0.8,19.71,Yes,3.4,4112,Yes,379.7,3.6,23.5,50.1,3.7,2.8,613.0
7146,SKU-007146,SnackHouse Fruit Roll-Up Mini,SnackHouse,Mini,Snacks & Confectionery,Greece,0.26,2.0,Yes,3.6,2763,Yes,598.2,8.7,46.1,14.5,71.1,3.3,546.0
7147,SKU-007147,GlobalTable Black Beans Economy,GlobalTable,Economy,Pantry & Dry Goods,Thailand,1.96,25.94,Yes,4.2,2411,Yes,242.9,16.8,23.3,60.0,1.4,0.1,859.0
7148,SKU-007148,ClearSpring Instant Coffee High Protein,ClearSpring,High Protein,Beverages,Brazil,0.89,8.46,Yes,4.4,2750,Yes,44.3,1.8,9.5,1.4,3.6,1.6,518.0
7149,SKU-007149,EssentialCare Feminine Pads Multipack,EssentialCare,Multipack,Personal Care & Beauty,Thailand,0.49,21.54,No,3.5,2972,No,,,,,,,
7150,SKU-007150,MunchCo Licorice Original,MunchCo,Original,Snacks & Confectionery,Greece,0.81,4.18,Yes,4.9,2096,Yes,526.1,7.1,64.1,13.0,24.1,9.2,669.0
7151,SKU-007151,SnackHouse Potato Chips Natural,SnackHouse,Natural,Snacks & Confectionery,Greece,0.72,17.89,Yes,3.4,2582,Yes,350.7,7.5,56.6,8.6,5.5,1.3,470.0
7152,SKU-007152,NaturePet Dry Dog Food Extra Large,NaturePet,Extra Large,Pet Supplies,Greece,7.66,38.52,Yes,3.8,1781,No,,,,,,,
7153,SKU-007153,VoltEdge Earphones Low Fat,VoltEdge,Low Fat,Electronics & Batteries,USA,0.63,17.61,Yes,4.2,3764,No,,,,,,,
7154,SKU-007154,IceCraft Frozen Spring Rolls Premium,IceCraft,Premium,Frozen Foods,France,1.57,11.79,Yes,4.5,3344,Yes,317.2,13.8,16.5,17.2,12.5,6.0,1186.0
7155,SKU-007155,FreshHome Baking Parchment Extra Large,FreshHome,Extra Large,Household & Cleaning,Canada,2.46,2.3,No,2.6,4956,No,,,,,,,
7156,SKU-007156,CrunchTime Crackers Deluxe,CrunchTime,Deluxe,Snacks & Confectionery,South Africa,0.51,9.49,Yes,3.8,1299,Yes,452.2,17.9,58.6,39.5,0.6,0.4,80.0
7157,SKU-007157,OrganicGrove Zucchini Value Pack,OrganicGrove,Value Pack,Fruits & Vegetables,Canada,4.72,14.86,Yes,4.7,1626,Yes,55.2,3.2,14.5,0.7,8.2,4.7,988.0
7158,SKU-007158,WriteRight Ruler Original,WriteRight,Original,Stationery & Office,Germany,1.27,1.33,Yes,2.6,1519,No,,,,,,,
7159,SKU-007159,CreamyFarm Eggs (Free Range) Deluxe,CreamyFarm,Deluxe,Dairy & Eggs,Netherlands,1.95,15.17,Yes,3.6,3240,Yes,228.0,20.5,4.4,2.8,2.7,1.9,45.0
7160,SKU-007160,FrozenFresh Frozen Spinach Classic,FrozenFresh,Classic,Frozen Foods,India,1.54,4.47,Yes,3.7,2810,Yes,83.4,9.1,11.8,3.8,0.3,0.3,181.0
7161,SKU-007161,ChillFoods Frozen Hash Browns Economy,ChillFoods,Economy,Frozen Foods,Brazil,0.74,6.08,Yes,2.8,2107,Yes,284.8,13.1,2.1,17.8,1.8,0.8,1010.0
7162,SKU-007162,KitchenEssentials Rice (Basmati) Multipack,KitchenEssentials,Multipack,Pantry & Dry Goods,USA,1.77,30.23,Yes,4.1,4561,Yes,713.2,22.6,54.1,92.7,3.3,1.4,152.0
7163,SKU-007163,SunHarvest Potato Deluxe,SunHarvest,Deluxe,Fruits & Vegetables,Mexico,1.96,7.26,Yes,5.0,4491,Yes,64.3,1.0,11.8,1.0,12.3,9.6,1191.0
7164,SKU-007164,HappyPaws Bird Seed Value Pack,HappyPaws,Value Pack,Pet Supplies,Australia,0.26,30.44,Yes,3.8,2521,No,,,,,,,
7165,SKU-007165,GlowCare Sunscreen SPF50 Family Pack,GlowCare,Family Pack,Personal Care & Beauty,Spain,0.88,5.28,Yes,3.7,652,No,,,,,,,
7166,SKU-007166,ArtisanLoaf Naan Deluxe,ArtisanLoaf,Deluxe,Bakery & Bread,Brazil,1.22,14.61,No,2.9,1521,Yes,293.0,6.2,12.9,9.2,16.8,2.6,288.0
7167,SKU-007167,NaturePick Leek Sugar Free,NaturePick,Sugar Free,Fruits & Vegetables,South Africa,2.44,14.25,Yes,3.4,4179,Yes,64.2,2.5,3.1,0.2,2.7,0.8,896.0
7168,SKU-007168,NaturBeauty Shampoo Low Fat,NaturBeauty,Low Fat,Personal Care & Beauty,Italy,0.48,14.83,Yes,4.3,2761,No,,,,,,,
7169,SKU-007169,ChillFoods Frozen Corn Organic,ChillFoods,Organic,Frozen Foods,India,1.69,9.81,Yes,4.0,2810,Yes,207.4,4.6,9.2,3.0,38.7,3.3,840.0
7170,SKU-007170,SeaSelect Lobster Tail Value Pack,SeaSelect,Value Pack,Meat & Seafood,Australia,2.1,24.71,Yes,4.1,179,Yes,203.0,24.3,0.8,19.4,4.9,0.1,1013.0
7171,SKU-007171,IceCraft Frozen Shrimp Reduced Sugar,IceCraft,Reduced Sugar,Frozen Foods,Australia,1.63,20.16,Yes,3.1,142,Yes,233.2,11.3,8.2,8.7,20.6,5.6,10.0
7172,SKU-007172,FreshMeadow Almond Milk Multipack,FreshMeadow,Multipack,Dairy & Eggs,Mexico,1.63,29.51,Yes,3.1,2616,Yes,210.8,16.4,2.3,1.3,0.2,0.1,769.0
7173,SKU-007173,FlowDrink Orange Juice Classic,FlowDrink,Classic,Beverages,UK,0.32,0.58,Yes,4.0,3135,Yes,38.0,1.6,1.2,0.3,6.1,1.3,610.0
7174,SKU-007174,NaturalPantry Balsamic Vinegar Low Fat,NaturalPantry,Low Fat,Pantry & Dry Goods,India,3.75,19.44,Yes,3.0,1014,Yes,18.9,6.3,22.4,14.5,3.0,2.6,1009.0
7175,SKU-007175,ScribblePro Envelope Extra Large,ScribblePro,Extra Large,Stationery & Office,Brazil,1.94,22.88,Yes,2.9,2926,No,,,,,,,
7176,SKU-007176,HomeCook Baking Powder Natural,HomeCook,Natural,Pantry & Dry Goods,Brazil,1.78,8.67,Yes,3.5,3574,Yes,285.5,11.5,75.8,38.6,4.4,2.8,989.0
7177,SKU-007177,OrganicGrove Kiwi Extra Large,OrganicGrove,Extra Large,Fruits & Vegetables,India,3.25,5.41,Yes,3.7,1726,Yes,29.0,1.8,11.2,0.3,1.1,0.9,864.0
7178,SKU-007178,SeaSelect Rabbit Leg Deluxe,SeaSelect,Deluxe,Meat & Seafood,Peru,2.48,51.07,Yes,4.0,2166,Yes,105.0,17.6,0.8,6.2,5.0,2.1,1076.0
7179,SKU-007179,WheatWorks Donut Classic,WheatWorks,Classic,Bakery & Bread,Greece,1.38,11.64,Yes,4.4,1561,Yes,332.6,5.1,11.4,4.1,32.8,1.7,317.0
7180,SKU-007180,EssentialCare Toothpaste Multipack,EssentialCare,Multipack,Personal Care & Beauty,Colombia,0.73,30.99,Yes,3.0,4681,No,,,,,,,
7181,SKU-007181,SweetBite Granola Bar Natural,SweetBite,Natural,Snacks & Confectionery,Spain,0.98,17.21,Yes,3.9,3983,Yes,575.6,9.4,11.4,43.7,12.2,9.9,238.0
7182,SKU-007182,NaturBeauty Moisturizer Gluten Free,NaturBeauty,Gluten Free,Personal Care & Beauty,Thailand,0.09,6.72,No,2.6,1430,No,,,,,,,
